,count
22166,90
62959,90
106452,90
75983,90
51985,90
41185,90
120289,90
35280,90
80296,90
61506,90
10623,90
49853,90
48697,90
41133,90
19502,90
40817,90
54205,90
56973,90
23141,90
48675,90
310785,90
34859,90
73695,90
16144,90
19791,90
67574,90
60376,90
73295,90
39194,90
36741,90
61196,90
64037,90
65300,90
55861,90
28691,90
36920,90
7639,90
50382,90
851081,90
27084,90
69013,90
19450,90
41389,90
68877,90
33101,90
24787,90
30244,90
65175,90
10179,90
39299,90
47206,90
49842,90
72128,90
36995,90
16892,90
131578,90
84121,90
38347,90
107221,90
17206,90
28346,90
51246,90
673087,90
137292,90
62008,90
134541,90
30876,90
137210,90
24321,90
34972,90
38807,90
30420,89
24492,89
38430,89
31305,89
42257,89
25669,89
76058,89
335110,89
47895,89
9707,89
57741,89
45483,89
36218,89
67691,89
23692,89
43310,89
24980,89
65676,89
44858,89
34743,89
52132,89
43448,89
47882,89
47441,89
24280,89
39835,89
39012,89
45786,89
39358,89
19602,89
67276,89
47795,89
54288,89
206489,89
19210,89
172755,89
144381,89
78715,89
106856,89
74979,89
45571,89
134755,89
51434,89
45544,89
235849,89
78006,89
41263,89
45394,89
64120,89
48020,89
61953,89
31456,89
33823,89
70400,89
45379,89
28535,89
54454,89
49021,89
70377,89
19362,89
36429,89
46670,89
46195,89
29613,89
397223,89
70131,89
6877,89
63990,89
87609,89
37355,89
40052,89
103458,89
90325,89
62834,89
42630,89
13016,89
57337,89
32153,89
32750,89
79807,89
43035,89
40729,89
56057,89
15796,89
117277,89
15278,89
65341,89
66320,89
38180,89
19861,89
81226,89
54912,89
54565,89
41177,89
42088,89
69371,89
68669,89
28070,89
50692,89
36379,89
48813,89
42255,89
42940,89
32766,89
41642,89
171070,89
34173,89
40766,89
40175,89
13582,89
67201,89
27524,89
72821,89
29877,89
19987,89
59879,89
40007,89
52620,89
18638,89
35657,89
43959,89
37706,89
170382,89
476602,89
25418,89
45860,89
141559,89
75746,89
50176,89
61530,89
181237,89
8314,88
48432,88
64341,88
47394,88
28429,88
22779,88
146573,88
40464,88
35041,88
61578,88
51677,88
90738,88
65060,88
5813,88
77306,88
50066,88
19802,88
11334,88
29874,88
67521,88
36301,88
102808,88
64975,88
98953,88
24294,88
26038,88
19345,88
29843,88
27309,88
59439,88
20379,88
20867,88
50462,88
153612,88
22305,88
23143,88
309,88
105223,88
48118,88
54990,88
35058,88
42063,88
24801,88
68082,88
54485,88
40616,88
14785,88
42017,88
36969,88
106862,88
34558,88
28459,88
61012,88
67525,88
133361,88
44021,88
24885,88
13070,88
28778,88
59366,88
107523,88
60473,88
65830,88
54592,88
39985,88
21665,88
71362,88
42814,88
14691,88
27877,88
39451,88
30541,88
96583,88
19127,88
73762,88
21519,88
41902,88
124891,88
60899,88
48891,88
36149,88
82180,88
113992,88
17623,88
62287,88
51220,88
83877,88
42244,88
19014,88
47011,88
57446,88
34627,88
73966,88
39508,88
36712,88
39036,88
32183,88
23243,88
36568,88
58265,88
21614,88
119391,88
12544,88
84748,88
49788,88
22852,88
64493,88
64870,88
227537,88
32530,88
45402,88
32114,88
63479,88
25539,88
135278,88
76881,88
38953,88
48150,88
236088,88
36323,88
57204,88
60178,88
39652,88
23525,88
12958,88
65853,88
23218,88
24014,88
82176,88
31836,88
40419,88
16629,88
50639,88
155586,87
40315,87
34628,87
69264,87
79147,87
41661,87
40034,87
44994,87
56430,87
167189,87
78878,87
55816,87
43029,87
50560,87
14320,87
69579,87
124931,87
35812,87
70901,87
90625,87
40501,87
35924,87
36136,87
46606,87
30380,87
43014,87
34835,87
28467,87
48998,87
14604,87
146099,87
60890,87
60683,87
51903,87
34819,87
51730,87
10445,87
42211,87
362099,87
54421,87
103640,87
62168,87
48817,87
35855,87
52874,87
38074,87
23457,87
83281,87
100378,87
74760,87
55683,87
36041,87
22837,87
22444,87
49092,87
42147,87
19385,87
37279,87
51721,87
61569,87
32520,87
59622,87
31807,87
70009,87
55129,87
30994,87
79005,87
70170,87
7708,87
33716,87
70248,87
31238,87
45077,87
37972,87
27344,87
115135,87
25535,87
29073,87
27841,87
5797,87
27454,87
50412,87
82251,87
90718,87
45851,87
32090,87
48865,87
48858,87
59236,87
34768,87
40353,87
49303,87
37998,87
33551,87
132065,87
77265,87
84239,87
37121,87
24297,87
48373,87
27403,87
32221,87
66272,87
15347,87
73242,87
38759,87
51648,87
11883,87
38907,87
38113,87
11425,87
39001,87
81935,87
124701,87
55067,87
62525,87
60283,86
63487,86
26495,86
22381,86
42464,86
57138,86
27644,86
31933,86
67401,86
50888,86
65803,86
58483,86
72155,86
61658,86
129402,86
74335,86
64846,86
70240,86
24931,86
26983,86
12602,86
49082,86
49280,86
121631,86
46671,86
33255,86
61489,86
26273,86
65359,86
59777,86
49498,86
22386,86
96092,86
67815,86
33577,86
81585,86
21855,86
68138,86
10133,86
36031,86
19152,86
23321,86
36720,86
34411,86
33390,86
67054,86
119995,86
87747,86
37854,86
232774,86
63615,86
18930,86
49458,86
99901,86
30810,86
62568,86
34226,86
35938,86
46497,86
69170,86
56085,86
21931,86
60461,86
29667,86
57931,86
46626,86
91862,86
93242,86
62450,86
50918,86
60815,86
56128,86
47022,86
17782,86
129571,86
54095,86
18427,86
34787,86
72375,86
106435,86
132083,86
32787,86
1065553,86
31944,86
43822,86
26231,86
36078,86
35893,86
39747,86
28940,86
8925,86
98281,86
23659,86
65226,86
66660,86
59518,86
41486,86
117300,86
45626,86
45463,86
19646,86
19723,86
52191,86
118186,86
286684,86
42795,86
66383,86
69812,86
31032,86
80813,86
70207,86
12720,86
97266,86
21940,85
34666,85
53780,85
19782,85
45271,85
66158,85
55616,85
48789,85
29574,85
701880,85
22593,85
84842,85
25387,85
67652,85
50929,85
86290,85
67924,85
29311,85
41918,85
63550,85
38423,85
46107,85
153763,85
122682,85
40245,85
89020,85
120726,85
19787,85
91018,85
29978,85
16418,85
56805,85
42645,85
46563,85
25453,85
42689,85
32610,85
34609,85
53874,85
134439,85
17939,85
22691,85
69415,85
31213,85
20265,85
25597,85
42581,85
47703,85
69598,85
89323,85
49000,85
544860,85
53582,85
44899,85
37300,85
73623,85
28493,85
50574,85
68552,85
50296,85
63760,85
35028,85
42273,85
45484,85
30949,85
39832,85
59257,85
41088,85
83348,85
37523,85
40640,85
28643,85
48579,85
44470,85
56918,85
64095,85
37860,85
92342,85
35346,85
37019,85
31686,85
62183,85
884893,85
36229,85
64908,85
39309,85
80074,85
34171,85
41828,85
59070,85
40234,85
23052,85
55681,85
93402,85
56417,85
16434,85
81297,85
37009,85
97184,85
197109,85
60470,85
37756,85
72092,85
64690,85
35853,85
62678,85
21010,85
143136,85
66860,85
42264,85
53252,85
37575,85
22886,85
32313,85
6317,85
68633,85
31378,85
165164,85
69019,85
32181,85
342503,84
30624,84
133609,84
39910,84
55821,84
38795,84
34157,84
96664,84
64876,84
68285,84
62416,84
55146,84
30670,84
41200,84
102167,84
56745,84
56152,84
49980,84
170895,84
31440,84
6694,84
44025,84
66744,84
30506,84
15183,84
36150,84
23220,84
10458,84
60033,84
45340,84
64748,84
55644,84
149666,84
48206,84
44642,84
94635,84
50837,84
42760,84
32228,84
48775,84
29264,84
42416,84
8564,84
33549,84
32643,84
118300,84
42122,84
48313,84
52863,84
42638,84
65082,84
65807,84
49047,84
30237,84
52094,84
16593,84
291864,84
62322,84
32390,84
74040,84
35241,84
67383,84
45944,84
52373,84
30871,84
49061,84
29118,84
47143,84
52021,84
54190,84
60433,84
65705,84
66979,84
58702,84
83930,84
28523,84
35713,84
59556,84
21431,84
40731,84
34995,84
44815,84
45044,84
39432,84
35087,84
58721,84
49523,84
45366,84
26670,84
251944,84
81911,84
35985,84
25524,84
41686,84
25945,84
35039,84
37918,84
282862,84
320353,84
161144,84
11447,84
65477,84
302343,84
36333,84
39372,84
58623,84
40206,84
13631,84
42618,84
39427,84
22909,84
16621,84
32407,84
32372,84
29980,84
108525,83
14000,83
72022,83
73196,83
54541,83
48662,83
73105,83
27918,83
39588,83
38764,83
34620,83
71335,83
25318,83
38597,83
30387,83
117018,83
171587,83
34987,83
46004,83
60293,83
157832,83
51111,83
34077,83
64031,83
111527,83
11611,83
48555,83
27136,83
15217,83
167212,83
60895,83
23582,83
21086,83
48603,83
31399,83
9373,83
22811,83
40305,83
83747,83
55584,83
61710,83
89972,83
64560,83
26059,83
56865,83
65755,83
72480,83
28506,83
17926,83
16191,83
21403,83
57368,83
31737,83
35313,83
34213,83
36968,83
48197,83
40632,83
85529,83
69435,83
21306,83
45777,83
24598,83
44007,83
30062,83
104380,83
41786,83
80647,83
172393,83
124251,83
61067,83
109018,83
63152,83
30283,83
15511,83
56626,83
8398,83
33020,83
196507,83
70291,83
51196,83
25583,83
69796,83
32254,83
30459,83
17819,83
42547,83
63781,83
100409,83
52106,83
13112,83
156791,83
24001,83
66601,83
75676,83
58709,83
98871,83
48753,83
25978,83
157544,83
35660,83
61762,83
16136,83
7667,83
223313,83
30290,83
25929,83
44881,83
35805,83
23895,83
142504,83
39729,83
17546,83
38413,83
34568,83
42881,83
68716,83
380765,83
20946,83
27689,83
41917,83
81924,83
47745,83
8666,83
25618,83
26468,83
63008,83
52285,83
36076,83
98484,83
42637,82
85355,82
64721,82
82753,82
145397,82
24296,82
63957,82
39803,82
204619,82
41528,82
33422,82
70967,82
129753,82
151148,82
20586,82
45588,82
61939,82
82317,82
207760,82
38119,82
393120,82
74080,82
78913,82
54291,82
35694,82
29822,82
57875,82
20127,82
32218,82
86525,82
44610,82
32352,82
48898,82
66434,82
39276,82
25074,82
63688,82
42951,82
165560,82
29562,82
37745,82
95564,82
52197,82
89578,82
53734,82
61802,82
27860,82
40090,82
80845,82
20560,82
56746,82
29531,82
66604,82
154137,82
65334,82
22077,82
61271,82
45413,82
33988,82
62664,82
175987,82
55439,82
82646,82
85812,82
69554,82
7439,82
67555,82
62239,82
54235,82
23404,82
33891,82
28957,82
32553,82
19164,82
33910,82
43149,82
42691,82
48475,82
30704,82
41341,82
15345,82
48460,82
37740,82
71625,82
14614,82
98234,82
34783,82
66824,82
69911,82
63419,82
59667,82
50519,82
58146,82
12300,82
12546,82
70126,82
42477,82
35439,82
155938,82
46085,82
59814,82
10270,82
66785,82
46437,82
22090,82
65814,82
30353,82
28257,82
142381,82
332480,82
25686,82
61183,82
38914,82
66890,82
8980,82
97367,82
38752,81
28947,81
69109,81
19398,81
43049,81
27300,81
33704,81
59308,81
29723,81
13398,81
48350,81
43388,81
47997,81
53964,81
75471,81
17746,81
38118,81
37343,81
43246,81
25358,81
4992,81
52969,81
34937,81
61471,81
19427,81
28194,81
33404,81
42230,81
24969,81
66818,81
44914,81
124265,81
48724,81
38836,81
7227,81
45311,81
31608,81
42806,81
31363,81
63095,81
71307,81
21344,81
43413,81
122702,81
64720,81
135362,81
21366,81
36325,81
39161,81
68756,81
31403,81
48933,81
59903,81
44912,81
61582,81
295254,81
32448,81
23410,81
41494,81
73512,81
45070,81
105410,81
119919,81
32649,81
62845,81
24487,81
17391,81
49776,81
77773,81
23755,81
22831,81
70136,81
66427,81
39853,81
23320,81
72308,81
360117,81
26289,81
24372,81
71122,81
110701,81
44195,81
148679,81
74347,81
13290,81
64502,81
59484,81
78212,81
25437,81
94077,81
54096,81
91508,81
30591,81
21169,81
32474,81
20959,81
40634,81
42884,81
34073,81
30134,81
40380,81
68384,81
31685,81
56336,81
25174,81
188808,81
81990,81
11378,81
46010,81
118192,81
31289,81
74872,81
25545,81
12460,81
33292,81
31197,81
41752,81
39466,81
22320,81
63101,81
35760,81
59636,81
62397,81
30756,81
42173,81
63366,81
45600,81
48009,81
87935,81
52693,81
33028,80
30577,80
15904,80
67048,80
41162,80
34709,80
61103,80
36259,80
95151,80
41454,80
13613,80
62918,80
46633,80
26870,80
19605,80
62919,80
35137,80
34755,80
23857,80
161390,80
37434,80
43379,80
26820,80
48907,80
33540,80
14440,80
40893,80
25075,80
5483,80
70022,80
40209,80
63609,80
60334,80
25860,80
49020,80
82592,80
33542,80
62392,80
46394,80
37913,80
15184,80
50969,80
326420,80
82834,80
49828,80
40043,80
63992,80
41619,80
101459,80
10218,80
57264,80
91542,80
42932,80
59054,80
76472,80
73661,80
31163,80
24461,80
19712,80
128119,80
34036,80
53777,80
148729,80
172740,80
40346,80
73643,80
27252,80
45444,80
54142,80
202962,80
31262,80
23970,80
27543,80
64544,80
52608,80
139715,80
206531,80
41606,80
44281,80
133245,80
23966,80
37518,80
19869,80
22085,80
45427,80
21359,80
42510,80
66307,80
72500,80
88558,80
21394,80
237281,80
70432,80
121116,80
40984,80
34556,80
107424,80
70198,80
63917,80
76855,80
130711,80
15281,80
45226,80
33695,80
72601,80
102212,80
65664,80
46067,80
29726,80
51052,80
82105,80
30985,80
23315,80
76990,80
67062,80
64481,80
49782,80
33564,80
13792,80
85602,80
69507,80
30056,80
32948,80
71866,80
22558,80
11007,79
55108,79
32503,79
190805,79
82160,79
46881,79
13141,79
56859,79
68979,79
8970,79
59789,79
34494,79
95959,79
61961,79
41955,79
79777,79
78816,79
44316,79
41552,79
60010,79
19805,79
105475,79
68967,79
18776,79
48853,79
12873,79
114742,79
7246,79
60139,79
65677,79
54015,79
65179,79
33032,79
32002,79
60232,79
153687,79
22110,79
356319,79
48930,79
30168,79
32684,79
51669,79
29805,79
30986,79
43965,79
373741,79
36653,79
28079,79
42306,79
40724,79
138876,79
34390,79
29873,79
190814,79
114307,79
68853,79
57066,79
11882,79
35891,79
31280,79
31148,79
18822,79
63129,79
25915,79
51751,79
39932,79
117839,79
29383,79
48561,79
52236,79
67160,79
29554,79
5713,79
67218,79
13481,79
82933,79
38683,79
33486,79
122916,79
23524,79
30787,79
115344,79
21947,79
35802,79
14756,79
22038,79
49236,79
11828,79
31198,79
60991,79
19660,79
58373,79
44766,79
41308,79
46611,79
9764,79
55180,79
110392,79
90982,79
43213,79
17174,79
50088,79
38399,79
32746,79
41913,79
27081,79
16608,79
35837,79
47045,79
42623,79
66124,79
46661,79
44160,79
62848,79
40127,79
37654,79
51872,79
54840,79
42663,79
42243,79
15950,79
35426,79
43847,79
29296,79
39680,79
21586,79
93977,79
31005,79
57211,79
41125,79
68698,79
50531,79
129950,78
74063,78
62938,78
49997,78
42298,78
51218,78
68439,78
41316,78
77310,78
55944,78
17436,78
64848,78
55365,78
11899,78
118964,78
8544,78
41881,78
53872,78
44638,78
57346,78
33183,78
37769,78
9554,78
65338,78
33625,78
35200,78
73975,78
21332,78
29775,78
187623,78
35654,78
43689,78
33002,78
43429,78
186188,78
26605,78
87912,78
262399,78
30647,78
69997,78
45098,78
30145,78
31239,78
37568,78
74268,78
48902,78
70301,78
49715,78
142082,78
25052,78
112019,78
71887,78
23911,78
72650,78
71820,78
40646,78
57173,78
56756,78
68915,78
163418,78
66023,78
93111,78
34333,78
29849,78
33405,78
105457,78
24614,78
53752,78
48412,78
44661,78
65396,78
61050,78
49507,78
52690,78
30031,78
36567,78
67026,78
63763,78
39191,78
50633,78
53827,78
55915,78
66892,78
25594,78
2282,78
19617,78
20383,78
41984,78
27919,78
42839,78
44732,78
17390,78
6821,78
31319,78
20139,78
48183,78
39667,78
39236,78
31167,78
19201,78
37773,78
25697,78
21528,78
71027,78
11033,78
67282,78
51765,78
64259,78
62978,78
36308,78
43646,78
40037,78
44323,78
67169,78
35482,78
29751,78
40946,78
14661,78
21189,78
57604,78
65347,78
203621,78
73559,78
59898,78
45082,78
84989,78
15918,78
64248,78
119091,78
39728,78
287482,78
61615,78
47205,78
62737,78
61334,78
26597,78
60324,78
15784,78
1017151,78
102133,78
62663,78
76689,78
31014,78
65942,78
62962,78
106477,78
778828,78
79370,78
135615,78
32612,77
24606,77
51057,77
37149,77
76302,77
73724,77
64234,77
50509,77
42010,77
63961,77
74237,77
21333,77
47597,77
67085,77
31404,77
100760,77
48866,77
61810,77
46954,77
84713,77
30906,77
31492,77
41874,77
376088,77
72335,77
63983,77
36974,77
17329,77
77947,77
17315,77
154973,77
25193,77
227038,77
63385,77
46755,77
71237,77
32265,77
47594,77
27413,77
26351,77
96884,77
92750,77
54141,77
35479,77
114705,77
30400,77
44754,77
42051,77
61809,77
12368,77
60498,77
30076,77
45665,77
45546,77
21445,77
99491,77
11978,77
125743,77
29529,77
45015,77
59451,77
40176,77
60022,77
45124,77
147034,77
20734,77
113303,77
23001,77
35798,77
33008,77
35438,77
71796,77
87910,77
64653,77
47927,77
61019,77
83445,77
53064,77
14293,77
33523,77
14944,77
21979,77
64137,77
24913,77
23727,77
36058,77
57804,77
35384,77
45529,77
51954,77
63549,77
36247,77
35689,77
24150,77
39597,77
64412,77
58369,77
15007,77
17161,77
53711,77
73424,77
57195,77
65020,77
33488,77
35968,77
112117,77
33995,77
38657,77
81294,77
37869,77
30378,77
70579,77
49187,77
64049,77
47568,77
9121,77
60396,77
23031,77
141363,77
54216,77
51957,77
43935,77
38518,77
38429,77
162606,77
50220,77
138122,77
35141,77
40759,77
39251,77
144044,77
54518,77
13298,77
41897,77
18539,77
63416,77
32416,77
37103,77
68193,77
193983,77
12964,77
46429,77
56021,77
45972,77
302366,77
31270,77
25281,77
23316,76
47504,76
47135,76
34195,76
56474,76
87356,76
51821,76
51522,76
5718,76
8922,76
51131,76
9280,76
61765,76
40629,76
23324,76
39719,76
16220,76
40868,76
40266,76
19652,76
55773,76
138365,76
23180,76
32653,76
50073,76
31689,76
41421,76
27989,76
52389,76
87703,76
145844,76
34356,76
24692,76
41982,76
21201,76
71304,76
74768,76
40359,76
47041,76
18293,76
35179,76
21421,76
45611,76
38024,76
21470,76
37703,76
46318,76
68376,76
60107,76
138142,76
227847,76
25217,76
27402,76
39740,76
73391,76
70397,76
42414,76
78923,76
114265,76
31364,76
69333,76
69578,76
30525,76
72923,76
18473,76
10815,76
42762,76
45701,76
82966,76
36985,76
11380,76
48923,76
62149,76
59503,76
71995,76
346359,76
136683,76
84465,76
70307,76
34813,76
48106,76
38182,76
31731,76
25507,76
61382,76
69688,76
33510,76
56784,76
11369,76
48246,76
20381,76
33611,76
28880,76
43033,76
29356,76
59785,76
36462,76
25804,76
16118,76
27261,76
36718,76
29969,76
68112,76
16688,76
132632,76
31223,76
209218,76
40524,76
33848,76
34925,76
32440,76
12925,76
60099,76
25831,76
31524,76
38763,76
104757,76
207839,76
42141,76
16473,76
19020,76
62499,76
27163,76
28457,76
55545,76
88386,76
22195,76
62904,76
46534,76
67670,76
44028,76
28159,76
48546,75
35447,75
27018,75
70997,75
48795,75
89014,75
32949,75
92113,75
59388,75
31605,75
43455,75
41338,75
40377,75
66362,75
10206,75
38572,75
62213,75
78413,75
51571,75
12982,75
53045,75
31710,75
222673,75
51105,75
83797,75
220355,75
8242,75
9366,75
44973,75
33006,75
36289,75
55253,75
49748,75
45919,75
47034,75
70378,75
49285,75
56107,75
21927,75
22788,75
42263,75
81815,75
256033,75
44848,75
33414,75
84975,75
6650,75
41928,75
50630,75
24013,75
51736,75
54897,75
222632,75
43685,75
697835,75
61833,75
28918,75
70003,75
207803,75
59145,75
7498,75
50520,75
70369,75
88334,75
32719,75
45272,75
31762,75
44476,75
50435,75
27757,75
12489,75
23853,75
25073,75
69683,75
52418,75
53193,75
42275,75
31930,75
28904,75
62910,75
43540,75
33113,75
46821,75
38492,75
28187,75
50215,75
56864,75
50977,75
37816,75
51456,75
89227,75
118502,75
58569,75
27638,75
67753,75
25457,75
35503,75
27196,75
30463,75
52235,75
26380,75
27845,75
782012,75
55922,75
34526,75
71460,75
60928,75
65817,75
33403,75
33875,75
63122,75
10099,75
97932,75
33894,75
12721,75
11993,75
34839,75
40530,75
38855,75
36486,75
65261,75
64803,75
39782,75
40913,75
14797,75
69661,75
29440,75
52290,74
63714,74
35884,74
50810,74
43651,74
36377,74
55161,74
71659,74
26922,74
54139,74
78514,74
57359,74
63009,74
56380,74
33553,74
114147,74
51261,74
13250,74
36923,74
11816,74
49883,74
48827,74
46804,74
27265,74
12029,74
20375,74
69314,74
19183,74
102545,74
27200,74
55842,74
31430,74
72810,74
44520,74
33511,74
72663,74
64944,74
29003,74
101528,74
72916,74
138280,74
68046,74
61969,74
27390,74
32067,74
42969,74
27134,74
102401,74
41505,74
34591,74
128481,74
14682,74
28261,74
22169,74
38175,74
67766,74
43567,74
34571,74
29456,74
297912,74
67316,74
22474,74
50288,74
77920,74
7429,74
11335,74
23449,74
31395,74
44874,74
26658,74
50113,74
30243,74
38677,74
66353,74
36347,74
28941,74
33489,74
56568,74
43643,74
29635,74
56653,74
69318,74
51061,74
40945,74
33435,74
23444,74
44784,74
54796,74
45189,74
32336,74
39756,74
49485,74
69729,74
37047,74
48566,74
177854,74
74464,74
99315,74
51698,74
38019,74
45802,74
34665,74
41269,74
40477,74
52921,74
115743,74
29750,74
68886,74
39595,74
61944,74
63482,74
41582,74
66580,74
43259,74
20664,74
17526,74
14796,74
46383,74
37755,74
40106,74
41801,74
64838,74
72289,74
30262,74
72190,74
36555,74
71292,74
16504,74
19793,74
31186,74
35604,74
41251,74
29971,74
30363,74
46448,74
134851,74
35778,74
29612,74
55064,74
11139,74
35624,74
19634,74
27706,74
28800,74
25855,74
100820,74
75863,74
40074,74
54831,74
52273,74
25024,74
66400,73
15210,73
48600,73
28838,73
36479,73
60734,73
65915,73
73065,73
78958,73
52799,73
8536,73
78806,73
59727,73
9530,73
44444,73
45043,73
22351,73
30910,73
31875,73
87709,73
31766,73
44534,73
33376,73
83602,73
132125,73
26797,73
71739,73
39142,73
18711,73
62219,73
47419,73
29012,73
54372,73
64331,73
69742,73
24862,73
75587,73
48516,73
42011,73
27315,73
57534,73
47998,73
27407,73
49131,73
45328,73
69283,73
25456,73
42178,73
126150,73
40949,73
53063,73
31107,73
24915,73
224581,73
40019,73
39117,73
43577,73
176206,73
41851,73
34109,73
49741,73
26041,73
26167,73
44757,73
97254,73
26465,73
59931,73
53306,73
80782,73
27809,73
49093,73
90871,73
26973,73
38920,73
49816,73
29215,73
57449,73
198144,73
37016,73
67611,73
18575,73
164076,73
35203,73
20891,73
49940,73
53882,73
21606,73
39019,73
58275,73
38674,73
36825,73
62280,73
58037,73
261910,73
52893,73
40212,73
32178,73
53574,73
41423,73
42610,73
129094,73
62869,73
129593,73
55461,73
49146,73
67336,73
38652,73
30171,73
18641,73
34260,73
60251,73
21039,73
54836,73
78348,73
54329,73
823412,73
38708,73
28326,73
46994,73
94147,73
67350,73
55313,73
48311,73
32611,73
36863,73
21926,73
41901,73
34860,73
66615,73
26412,73
47731,73
170581,73
45562,73
15123,73
27854,73
811797,73
41418,73
49624,73
42469,73
68344,73
51747,73
208190,73
25713,73
26450,73
46455,73
87978,73
79052,73
43249,73
39235,73
66713,72
20063,72
60913,72
76012,72
16651,72
56408,72
70943,72
65592,72
62626,72
51067,72
59136,72
14885,72
51635,72
40595,72
64211,72
23207,72
59881,72
27142,72
124254,72
57577,72
76731,72
45644,72
63524,72
43863,72
23766,72
214227,72
149608,72
154666,72
48149,72
41148,72
67166,72
125670,72
54378,72
75784,72
107864,72
37008,72
37173,72
199110,72
85595,72
73406,72
49491,72
36171,72
46875,72
8960,72
38256,72
22017,72
72553,72
9931,72
54031,72
65510,72
44750,72
39617,72
105848,72
42154,72
10679,72
110581,72
38505,72
26453,72
54925,72
656550,72
132101,72
41207,72
94120,72
38424,72
31691,72
60255,72
160592,72
19851,72
62730,72
59465,72
67081,72
41153,72
70429,72
31897,72
98773,72
20957,72
50541,72
36623,72
33040,72
51796,72
35823,72
34758,72
136741,72
33874,72
51566,72
16459,72
90799,72
37359,72
35010,72
28950,72
26635,72
78681,72
82192,72
60516,72
47440,72
45492,72
172690,72
61250,72
26913,72
62539,72
29149,72
74412,72
44505,72
66197,72
57243,72
37381,72
32176,72
55072,72
42265,72
38393,72
50023,72
31540,72
62638,72
23771,72
50242,72
1000649,72
29122,72
165491,72
52272,72
47142,72
36781,72
5691,72
28164,72
120480,72
39877,72
37463,72
19004,72
44022,72
16749,72
37987,72
49745,72
68226,72
34108,72
21064,72
54900,72
129076,72
32042,72
40753,72
30038,72
38740,72
14932,72
134161,72
16335,72
28403,72
85704,72
67119,72
22478,72
48066,72
62057,72
47822,72
94186,72
54181,72
30469,72
70648,72
23005,72
796116,72
67343,72
59972,72
65376,72
31393,72
17518,72
38749,72
38008,72
18923,72
37162,72
68486,72
48433,72
33824,72
58159,71
82872,71
31391,71
47280,71
74630,71
32173,71
18084,71
40559,71
50795,71
24839,71
46513,71
29631,71
37113,71
26943,71
59139,71
38620,71
39856,71
31544,71
69591,71
41759,71
42598,71
70251,71
130422,71
64203,71
62306,71
428741,71
46272,71
41428,71
33356,71
55739,71
31151,71
33732,71
75520,71
50530,71
43875,71
46659,71
25758,71
43248,71
59939,71
18600,71
41755,71
32929,71
43762,71
77783,71
73701,71
92971,71
97057,71
47330,71
55831,71
58773,71
60508,71
90696,71
74186,71
40220,71
68451,71
22726,71
43648,71
61984,71
55166,71
17480,71
25471,71
11160,71
27291,71
162367,71
47680,71
27194,71
78190,71
94678,71
71258,71
28731,71
46201,71
47314,71
30066,71
32205,71
116107,71
45436,71
41785,71
70770,71
72123,71
22253,71
94626,71
117921,71
13559,71
37399,71
41603,71
55522,71
95087,71
22420,71
65238,71
55920,71
78784,71
217708,71
48215,71
34838,71
26889,71
34864,71
36348,71
45948,71
146630,71
61207,71
90683,71
34842,71
30298,71
63006,71
27044,71
96580,71
162863,71
30796,71
51807,71
48599,71
18149,71
39341,71
125197,71
108315,71
42107,71
27787,71
221709,71
61031,71
43010,71
15991,71
58055,71
28730,71
107729,71
19818,71
24175,71
57147,71
48224,71
28577,71
50183,71
27110,71
61873,71
49244,71
52617,71
33227,71
32701,71
70510,71
154112,71
32159,71
43192,71
79953,71
29905,71
56434,71
35022,71
16820,71
23416,71
75775,71
33498,71
55782,71
52601,71
63321,71
48727,71
36826,71
65314,71
21241,71
140376,71
42240,70
18555,70
306867,70
44708,70
12217,70
125516,70
14339,70
27992,70
88410,70
50299,70
56909,70
81330,70
32093,70
43026,70
46972,70
47168,70
31918,70
51502,70
37947,70
57510,70
40249,70
54862,70
48040,70
73405,70
31196,70
16512,70
228035,70
21442,70
62403,70
39881,70
82699,70
29393,70
35481,70
43288,70
40874,70
120295,70
49606,70
118432,70
47293,70
19067,70
98279,70
53368,70
24777,70
39040,70
27109,70
70654,70
40421,70
69112,70
26281,70
56911,70
262810,70
28272,70
46133,70
75659,70
66750,70
34386,70
43507,70
73916,70
65046,70
126790,70
81271,70
49874,70
52267,70
69462,70
28334,70
34963,70
89493,70
66192,70
14269,70
189357,70
127890,70
20048,70
118785,70
93511,70
104734,70
112736,70
49822,70
34593,70
117066,70
39111,70
40435,70
15229,70
16879,70
50662,70
75537,70
46914,70
58061,70
29951,70
43238,70
80309,70
65768,70
48523,70
127445,70
58964,70
102705,70
27586,70
6265,70
20856,70
46105,70
38374,70
64024,70
65944,70
71364,70
48399,70
32867,70
56051,70
12744,70
39253,70
56727,70
70688,70
142198,70
99451,70
64115,70
57919,70
57210,70
37601,70
68220,70
35814,70
26941,70
11077,70
34871,70
67415,70
60677,70
115039,70
26994,70
73840,70
19009,70
213112,70
52060,70
182753,70
46317,70
64012,70
75970,70
299306,70
46380,70
62169,70
30302,70
87019,70
29106,70
47191,70
104930,70
49065,70
91219,70
84649,70
59550,70
52630,70
526722,70
88208,70
50120,70
47359,70
126562,70
47254,70
81253,70
63336,70
47020,69
36955,69
209159,69
21222,69
70499,69
37369,69
57023,69
11723,69
68895,69
55662,69
40958,69
33240,69
44614,69
42388,69
44339,69
39720,69
22117,69
40199,69
73263,69
29787,69
28077,69
28302,69
88115,69
31025,69
26138,69
69826,69
17648,69
38770,69
107365,69
26953,69
41245,69
59901,69
45827,69
50376,69
36117,69
