,count
12683,48
16713,48
43913,48
68255,48
21472,48
54871,48
24982,48
42727,48
23704,48
46245,48
73542,48
42092,48
101207,48
37620,48
67556,48
30069,48
2403,48
77908,48
74756,48
79369,48
101311,48
25947,48
76270,48
6694,48
68934,48
46792,48
56918,48
44745,48
44465,48
25709,48
34766,48
51242,48
56010,48
33616,48
97705,48
49245,48
49293,48
23039,48
31459,48
53632,48
10313,48
64828,48
1251,48
42126,48
30193,48
33668,48
25565,48
69202,48
81194,48
36535,48
19502,48
85161,48
43545,48
32483,48
41920,48
38192,48
32832,48
69630,48
12068,48
51265,48
103554,48
67659,48
37257,48
71760,48
238407,48
46827,48
43816,48
45982,48
57376,48
60499,48
69627,48
35900,48
34675,48
2053,48
67569,48
73516,48
53106,48
8905,48
18140,48
32916,48
31709,48
179404,48
40149,48
66521,48
24109,48
71639,48
30887,48
53266,48
61099,48
56009,48
45472,48
22114,48
36184,48
27117,48
54982,48
65275,48
7605,48
56957,48
29333,48
26917,48
67110,48
73923,48
26845,48
37242,48
49628,48
17039,48
15549,48
292988,48
48660,48
41527,48
74501,48
46673,47
82839,47
70487,47
16394,47
51327,47
60818,47
37203,47
26887,47
62569,47
72699,47
46043,47
34907,47
46896,47
53186,47
11890,47
39494,47
55897,47
58455,47
60937,47
13752,47
38468,47
36634,47
41267,47
49975,47
61148,47
60822,47
31583,47
16570,47
51722,47
50477,47
58209,47
76621,47
28522,47
77473,47
90961,47
54418,47
27717,47
56105,47
18679,47
38006,47
47710,47
61564,47
36889,47
68302,47
44747,47
36298,47
35604,47
49562,47
39411,47
71939,47
69935,47
59044,47
26084,47
53599,47
48781,47
32041,47
41622,47
54531,47
30692,47
26871,47
16403,47
59453,47
69322,47
28628,47
35522,47
105863,47
42302,47
39997,47
30318,47
6110,47
27848,47
51207,47
30751,47
26727,47
55069,47
26456,47
30928,47
34745,47
92743,47
33443,47
91539,47
56552,47
16612,47
39565,47
57660,47
40925,47
60055,47
69595,47
30841,47
45613,47
63902,47
19154,47
39026,47
37150,47
42327,47
11614,47
31965,47
45693,47
34457,47
46591,47
59354,47
44230,47
20328,47
22876,47
73854,47
34288,47
166884,47
36204,47
68677,47
54404,47
127739,47
64401,47
81756,47
21685,47
29036,47
59254,47
49138,47
90581,47
35032,47
60975,47
63224,47
61572,47
28213,47
66496,47
55253,47
52446,47
60016,47
39561,47
38381,47
12592,47
42098,47
78875,47
43132,47
73150,47
72818,47
56380,47
15026,47
66164,47
35052,47
63781,47
54481,47
69758,47
55769,47
55983,47
57220,47
77113,47
37232,47
164885,47
31694,47
435438,47
19619,47
61635,47
99380,47
35017,47
50700,47
11737,47
41867,47
23386,47
25076,47
82495,47
71558,47
26104,47
19176,47
27770,47
38719,47
23196,47
10703,47
23522,47
44799,47
94768,47
99275,47
38417,47
30189,47
48713,47
74044,47
39049,47
53380,47
58328,47
18322,47
14907,47
62887,47
28675,47
56003,47
62169,47
15757,47
37283,47
43678,47
56231,47
61927,47
59695,47
18498,47
64725,47
42367,47
52000,47
46506,47
73112,47
15594,47
39963,47
30801,47
1017,47
104977,47
90978,47
30470,47
36915,47
51230,47
56261,47
29149,47
73030,47
45922,47
38877,47
29067,47
91105,47
124316,47
52359,47
69463,47
70717,47
40997,47
32641,47
61149,47
25746,47
34034,47
50323,47
56430,47
14361,47
32522,47
69677,47
74792,47
70013,47
186778,46
74436,46
43151,46
52775,46
21322,46
13999,46
64419,46
58512,46
45425,46
40447,46
44420,46
54927,46
21487,46
80713,46
37123,46
50048,46
4683,46
41608,46
18218,46
55831,46
70670,46
82519,46
159855,46
71961,46
206235,46
80472,46
22560,46
28505,46
46663,46
20321,46
8019,46
56245,46
31785,46
32573,46
35530,46
69739,46
23374,46
66811,46
48285,46
20006,46
55242,46
32398,46
49625,46
11535,46
32924,46
21617,46
388089,46
70863,46
65883,46
41244,46
40539,46
39726,46
85331,46
35254,46
41546,46
42227,46
36131,46
19695,46
114642,46
24971,46
17417,46
75868,46
37011,46
20961,46
39625,46
10130,46
29859,46
22754,46
52113,46
75530,46
14294,46
23739,46
67319,46
38583,46
44694,46
32033,46
25700,46
45264,46
19307,46
33851,46
52577,46
69941,46
45304,46
94797,46
91010,46
55631,46
16509,46
34405,46
20314,46
3793,46
63809,46
66186,46
56323,46
85020,46
28345,46
52851,46
6592,46
27615,46
43342,46
13962,46
49100,46
77884,46
156168,46
31768,46
2205,46
38429,46
23258,46
19505,46
9101,46
53899,46
39756,46
62511,46
15120,46
7172,46
74838,46
36692,46
44664,46
144656,46
45218,46
55590,46
64615,46
55045,46
76746,46
82879,46
60164,46
49166,46
72205,46
25395,46
76805,46
75925,46
53433,46
34279,46
48820,46
32420,46
36419,46
13620,46
5825,46
65987,46
81620,46
30600,46
52777,46
10519,46
13346,46
48080,46
49870,46
6948,46
69295,46
60193,46
160323,46
41390,46
31171,46
11364,46
66504,46
77404,46
28099,46
64074,46
48777,46
47657,46
50139,46
36442,46
59849,46
27296,46
16573,46
50396,46
42936,46
35973,46
42366,46
70161,46
34110,46
66045,46
21296,46
43937,46
56098,46
31489,46
69764,46
78263,46
28244,46
48677,46
41727,46
68789,46
42290,46
57384,46
41959,46
58223,46
26570,46
51176,46
43679,46
45695,46
64941,46
38658,46
71658,46
26373,46
44675,46
225136,46
41805,46
69676,46
48912,46
66997,46
57381,46
62226,46
69835,46
29955,46
8483,46
73594,46
38378,45
94934,45
65391,45
35215,45
39333,45
53475,45
19882,45
30950,45
19315,45
32756,45
67837,45
92334,45
23735,45
57268,45
57664,45
42855,45
106912,45
20446,45
31917,45
58196,45
59894,45
12690,45
33003,45
66680,45
19923,45
31626,45
10702,45
22440,45
13714,45
64239,45
17358,45
27579,45
46523,45
26305,45
40366,45
50707,45
65330,45
61190,45
23089,45
91964,45
168148,45
70342,45
63582,45
38391,45
33716,45
11667,45
76188,45
19631,45
29379,45
73517,45
65309,45
57250,45
69622,45
40770,45
52660,45
35872,45
92715,45
54743,45
90479,45
35011,45
30739,45
19800,45
49385,45
74965,45
38838,45
57077,45
63669,45
20450,45
102767,45
200104,45
82032,45
48553,45
106327,45
60538,45
73683,45
3390,45
77245,45
27270,45
52280,45
40021,45
68324,45
65945,45
72201,45
52193,45
53043,45
43462,45
66234,45
52932,45
108211,45
50466,45
25189,45
34804,45
46525,45
55251,45
43716,45
48607,45
35041,45
63883,45
46674,45
35405,45
44189,45
57778,45
60522,45
13265,45
25141,45
57626,45
56482,45
58859,45
93468,45
37616,45
55499,45
32489,45
66825,45
39775,45
78349,45
29808,45
54403,45
13094,45
62424,45
35489,45
51506,45
145398,45
42073,45
75229,45
42907,45
88249,45
51782,45
55490,45
37538,45
76449,45
85692,45
100055,45
26136,45
42536,45
52717,45
10956,45
65868,45
46468,45
75066,45
36561,45
36721,45
67606,45
15003,45
49910,45
52905,45
68485,45
64399,45
27887,45
65036,45
66386,45
53598,45
56754,45
18954,45
45814,45
15299,45
71521,45
167297,45
25751,45
52248,45
84195,45
63513,45
37533,45
55048,45
74712,45
63981,45
67345,45
57905,45
76073,45
87285,45
24529,45
24255,45
77813,45
94693,45
20398,45
69765,45
38965,45
83336,45
79064,45
40835,45
27802,45
37891,45
12247,45
10910,45
18827,45
29328,45
38380,45
2135,45
72312,45
75859,45
57913,45
72839,45
10055,45
51438,45
61200,45
50646,45
57037,45
10314,45
63093,45
39790,45
52096,45
67743,45
39984,45
41751,45
45657,45
53664,45
39402,45
69542,45
54163,45
18471,45
36708,45
73709,45
68787,45
37911,45
42766,45
35777,45
29938,45
27201,44
90601,44
77324,44
72949,44
38967,44
36900,44
95214,44
34165,44
61536,44
27094,44
35323,44
53972,44
19056,44
43790,44
35449,44
22116,44
86068,44
25951,44
20319,44
73764,44
107097,44
23417,44
35417,44
42703,44
79920,44
57813,44
11715,44
23288,44
74655,44
102215,44
45315,44
102896,44
44408,44
11293,44
4048,44
14951,44
164769,44
37485,44
82486,44
52833,44
67564,44
65595,44
53368,44
80291,44
39014,44
2994,44
70182,44
87165,44
68539,44
67193,44
6097,44
26626,44
58349,44
29440,44
52786,44
76827,44
42283,44
54852,44
48960,44
70565,44
14920,44
14782,44
55484,44
67207,44
43460,44
42240,44
61597,44
48381,44
62594,44
25343,44
71159,44
39285,44
69813,44
69536,44
71946,44
29680,44
21165,44
27914,44
56146,44
53436,44
61245,44
39755,44
44924,44
32399,44
78409,44
73575,44
25897,44
62912,44
63499,44
67366,44
24429,44
38831,44
42833,44
9603,44
73806,44
76708,44
37781,44
55544,44
57246,44
43495,44
22825,44
67808,44
56235,44
19722,44
32207,44
19383,44
41290,44
11957,44
32022,44
56334,44
21365,44
67726,44
44918,44
56049,44
32875,44
58230,44
60280,44
67037,44
47111,44
44394,44
131262,44
53584,44
30504,44
54808,44
60400,44
18311,44
37450,44
71917,44
64757,44
74641,44
51072,44
38694,44
59552,44
47898,44
74228,44
32246,44
35980,44
78021,44
6528,44
5104,44
81780,44
75007,44
4532,44
37647,44
64190,44
51445,44
96535,44
66060,44
45766,44
93848,44
41725,44
61043,44
42472,44
27888,44
67250,44
74037,44
80586,44
59431,44
55588,44
30429,44
63063,44
31961,44
122553,44
29675,44
55522,44
25767,44
78716,44
78016,44
18351,44
91228,44
53062,44
31482,44
42262,44
15251,44
35765,44
21008,44
41230,44
59283,44
27711,44
25941,44
50489,44
56594,44
40531,44
35192,44
22141,44
92609,44
14484,44
67561,44
73082,44
21686,44
52819,44
34550,44
43115,44
21526,44
82321,44
34415,44
40426,44
28620,44
60059,44
84742,44
63430,44
77730,44
42003,44
46643,44
76422,44
50775,44
18551,44
16142,44
68369,44
59247,44
24884,44
24893,44
190407,44
50443,44
27209,44
44910,44
38556,44
51320,44
66078,44
195171,44
20022,44
25651,44
52785,44
46077,43
78934,43
86104,43
76943,43
24331,43
38960,43
71803,43
63934,43
43587,43
54427,43
75329,43
68949,43
41218,43
43375,43
38233,43
40318,43
34187,43
43172,43
58557,43
57758,43
33921,43
51414,43
30013,43
75306,43
39329,43
80077,43
70503,43
45738,43
21935,43
31041,43
83712,43
11082,43
40507,43
136360,43
70713,43
66570,43
55810,43
63610,43
21763,43
101241,43
42767,43
61770,43
19927,43
49205,43
41946,43
20371,43
30467,43
78899,43
42921,43
49296,43
48645,43
53946,43
78135,43
74777,43
76340,43
79027,43
32231,43
32209,43
43621,43
53079,43
32105,43
70329,43
45751,43
22939,43
14340,43
47814,43
90196,43
21470,43
72476,43
63753,43
50010,43
39334,43
56070,43
63313,43
36665,43
62502,43
38107,43
23165,43
39401,43
107210,43
147878,43
11396,43
32359,43
10715,43
52422,43
114187,43
58665,43
13657,43
52387,43
75167,43
63035,43
29639,43
79784,43
75116,43
67919,43
37055,43
7025,43
29373,43
57675,43
59038,43
17589,43
102794,43
105074,43
67292,43
34580,43
45726,43
91308,43
76499,43
69164,43
369763,43
39935,43
29884,43
36580,43
75244,43
15845,43
62733,43
33421,43
13443,43
35708,43
29054,43
40846,43
81008,43
77423,43
28946,43
66415,43
62998,43
296841,43
70628,43
69953,43
61940,43
37244,43
58968,43
44592,43
48831,43
46781,43
31267,43
31778,43
13876,43
49998,43
40077,43
8246,43
45619,43
103707,43
51094,43
3951,43
24507,43
34706,43
70985,43
45658,43
58080,43
8115,43
42730,43
46261,43
58217,43
12049,43
53813,43
153855,43
63645,43
15515,43
32014,43
108778,43
9979,43
48592,43
13316,43
57957,43
53442,43
46491,43
67101,43
51675,43
65968,43
50327,43
44741,43
66140,43
6644,43
89555,43
57354,43
67164,43
74548,43
23868,43
65345,43
43908,43
28889,43
53966,43
23398,43
94988,43
77334,43
64202,43
49406,43
46250,43
43599,43
37517,43
17204,43
73733,43
23401,43
76020,43
72326,43
37209,43
63488,43
42830,43
48729,43
36950,43
38690,43
52360,43
32412,43
159425,43
47217,43
28237,43
46780,43
38477,43
297323,43
12259,43
54928,43
78705,43
78787,43
19681,43
63242,43
61351,43
48263,43
64786,43
59081,43
24018,43
81196,43
36208,42
53007,42
43704,42
56012,42
67516,42
69808,42
34225,42
56532,42
23791,42
15023,42
28917,42
20714,42
26698,42
30544,42
47271,42
59511,42
42269,42
22673,42
148285,42
80219,42
23579,42
23085,42
25512,42
196304,42
57264,42
31852,42
35501,42
14608,42
41367,42
3970,42
49823,42
30982,42
35403,42
43360,42
74409,42
66425,42
23220,42
208380,42
15451,42
70194,42
76769,42
91719,42
10972,42
77071,42
31953,42
129391,42
31588,42
24212,42
60625,42
70532,42
72276,42
67335,42
42482,42
94010,42
66083,42
29264,42
14989,42
42608,42
34909,42
36754,42
51326,42
22852,42
73829,42
72355,42
49738,42
71866,42
58610,42
35219,42
56233,42
72474,42
25681,42
30380,42
87917,42
58529,42
54343,42
58661,42
71291,42
66752,42
36690,42
49307,42
29202,42
35064,42
155381,42
59227,42
73440,42
82852,42
54072,42
11669,42
62470,42
24723,42
32580,42
51990,42
25502,42
27951,42
91827,42
39460,42
29353,42
96039,42
27659,42
47327,42
80423,42
94695,42
71245,42
58784,42
60705,42
55509,42
72850,42
95726,42
21666,42
33027,42
95504,42
35258,42
30241,42
8028,42
63674,42
37301,42
78115,42
62496,42
31788,42
54026,42
56459,42
70492,42
50060,42
14092,42
58199,42
69834,42
26849,42
39829,42
76257,42
137081,42
29312,42
44410,42
26398,42
15991,42
41680,42
55649,42
75712,42
32905,42
10048,42
51633,42
19091,42
23363,42
104077,42
59797,42
98221,42
55965,42
112867,42
18773,42
57131,42
54634,42
41059,42
68875,42
42646,42
33177,42
17758,42
65598,42
119522,42
45906,42
64421,42
7906,42
59885,42
50199,42
54250,42
81416,42
52336,42
69491,42
25829,42
66317,42
21680,42
39943,42
10962,42
37559,42
78864,42
35739,42
91008,42
64612,42
46625,42
67888,42
41948,42
38223,42
32784,42
63786,42
82722,42
20765,42
34926,42
66842,42
43098,42
11326,42
95268,42
24223,42
64916,42
29014,42
68417,42
117484,42
48011,42
82252,42
51178,42
57638,42
101159,42
19682,42
41835,42
36319,42
76952,42
50922,42
80864,42
49992,42
78357,42
62382,42
53614,42
10634,42
22364,42
51156,42
53881,42
44957,42
21202,42
63005,42
24187,42
24715,42
52607,42
45709,42
46965,42
89464,42
15332,42
28310,42
47547,42
51137,42
116016,42
64706,42
79141,42
34879,42
37095,42
37068,42
38863,42
25935,42
46721,42
87609,42
37020,42
98770,42
39379,42
2438,42
44231,42
71330,42
71994,42
63859,42
66876,42
30332,42
27573,42
59763,42
10083,42
70652,42
45099,42
51709,42
19821,42
25782,42
77195,42
99818,41
32518,41
29001,41
55479,41
70646,41
29343,41
17615,41
18664,41
55618,41
74266,41
17494,41
40985,41
32949,41
44952,41
77799,41
50463,41
4139,41
68254,41
45563,41
73972,41
69962,41
84973,41
40290,41
79396,41
73057,41
76720,41
81614,41
55027,41
52947,41
43054,41
51047,41
68045,41
73608,41
71200,41
49687,41
67929,41
13305,41
25967,41
72477,41
15243,41
84106,41
48766,41
48829,41
52972,41
16118,41
38718,41
45083,41
84587,41
65170,41
38277,41
71794,41
75245,41
17527,41
50097,41
33481,41
34342,41
69443,41
84256,41
43686,41
58312,41
65857,41
41189,41
34888,41
34371,41
73610,41
63368,41
8544,41
61293,41
19049,41
48216,41
23622,41
76852,41
93079,41
72888,41
60451,41
76803,41
42044,41
16141,41
68030,41
41003,41
33719,41
74494,41
36908,41
49658,41
28437,41
63839,41
78669,41
25536,41
66508,41
24399,41
89432,41
50628,41
71795,41
48111,41
74036,41
67273,41
160989,41
10020,41
30402,41
48372,41
23730,41
58649,41
17484,41
124744,41
212901,41
94259,41
67978,41
48884,41
43337,41
49199,41
48638,41
51601,41
42195,41
68427,41
80386,41
63065,41
67530,41
29459,41
71372,41
56426,41
26869,41
7148,41
27151,41
48997,41
75256,41
59720,41
165183,41
39920,41
36745,41
30630,41
15283,41
51960,41
35433,41
278164,41
18030,41
90810,41
69913,41
17149,41
63877,41
35023,41
78051,41
36871,41
58672,41
75257,41
65580,41
59546,41
32642,41
69633,41
33070,41
44170,41
48319,41
64158,41
51873,41
77599,41
69869,41
71219,41
25513,41
25278,41
74473,41
39213,41
97283,41
57063,41
15752,41
20237,41
152059,41
51190,41
43343,41
14157,41
28357,41
54108,41
60668,41
16465,41
50645,41
30759,41
58144,41
105468,41
73805,41
54018,41
55751,41
58110,41
69870,41
54515,41
57567,41
21532,41
36106,41
46985,41
102814,41
26361,41
38750,41
58518,41
22767,41
29012,41
187801,41
56205,41
29374,41
89480,41
10091,41
73319,41
38064,41
83259,41
8418,41
9825,41
59682,41
83929,41
44616,41
45757,41
86124,41
76617,41
15746,41
25658,41
43234,41
44613,41
91988,41
294767,41
74147,41
71503,41
73758,41
10668,41
44976,41
57319,41
55417,41
28744,41
15578,41
54763,41
81788,41
119082,41
74832,41
28642,41
81301,41
30767,41
65577,41
96544,41
75557,41
32861,41
84084,41
56912,41
64556,41
81799,41
65316,41
34573,41
46198,41
71928,40
43777,40
42945,40
17595,40
49244,40
29716,40
70858,40
34901,40
27422,40
26851,40
53296,40
23231,40
26027,40
57221,40
92828,40
56707,40
66693,40
67891,40
65584,40
46411,40
13016,40
42419,40
40093,40
68699,40
40059,40
42688,40
69495,40
19851,40
64947,40
38204,40
15211,40
201422,40
75314,40
14663,40
31558,40
20916,40
105598,40
78967,40
15621,40
55297,40
49879,40
78543,40
70422,40
53810,40
22565,40
17255,40
22498,40
18555,40
58559,40
32287,40
9968,40
56630,40
41748,40
51671,40
67243,40
51356,40
67570,40
38231,40
37895,40
85887,40
27465,40
67405,40
52636,40
35849,40
46586,40
68891,40
50663,40
77979,40
45551,40
79570,40
73059,40
64640,40
80071,40
10143,40
34339,40
77659,40
69944,40
64638,40
49494,40
18129,40
41092,40
73647,40
34986,40
9338,40
17808,40
26434,40
62933,40
65091,40
19300,40
54588,40
57868,40
65419,40
59961,40
33569,40
56964,40
13531,40
43610,40
53638,40
69191,40
102832,40
6622,40
130981,40
55497,40
53200,40
23281,40
80185,40
34402,40
154334,40
55366,40
33630,40
58117,40
21997,40
112442,40
59315,40
27625,40
66295,40
16048,40
69476,40
139108,40
62006,40
37124,40
52003,40
57453,40
50177,40
71256,40
55051,40
44573,40
7791,40
148100,40
88395,40
43088,40
71916,40
49667,40
53154,40
45167,40
20969,40
27326,40
24505,40
22525,40
74711,40
42048,40
43537,40
45592,40
80986,40
27225,40
71399,40
56541,40
59413,40
6860,40
30139,40
33915,40
68316,40
38388,40
45815,40
70675,40
60543,40
56537,40
50051,40
92903,40
74099,40
69840,40
40962,40
60796,40
73198,40
20049,40
12301,40
45655,40
52098,40
44504,40
31537,40
20484,40
82880,40
42421,40
21484,40
82604,40
79770,40
54249,40
39239,40
127303,40
65594,40
80108,40
52258,40
58843,40
42131,40
61029,40
44803,40
17288,40
67553,40
37797,40
35517,40
49322,40
56216,40
36894,40
81137,40
134513,40
40158,40
55514,40
82278,40
68465,40
47761,40
35772,40
56945,40
30556,40
67074,40
29102,40
28335,40
38385,40
27157,40
69125,40
25978,40
64039,40
11735,40
44894,40
77567,40
57230,40
39220,40
34299,40
14439,40
65585,40
63440,40
47249,40
11675,40
20198,40
11160,40
75811,40
22647,40
3628,40
39563,40
60050,40
42960,40
73631,40
45042,40
39670,40
100491,40
60085,40
15069,40
70906,40
76275,40
62669,39
75926,39
58417,39
30558,39
283820,39
9205,39
53556,39
36003,39
15275,39
73122,39
27034,39
12804,39
31820,39
45582,39
116898,39
63899,39
40393,39
58838,39
68615,39
104511,39
37212,39
53715,39
74072,39
25732,39
88900,39
23291,39
74399,39
65700,39
55480,39
109600,39
79844,39
62926,39
77804,39
58821,39
60608,39
78530,39
36698,39
42041,39
75248,39
59878,39
19336,39
94373,39
15843,39
9320,39
116060,39
40899,39
82820,39
54774,39
14000,39
63972,39
72842,39
62074,39
59758,39
83432,39
15560,39
29487,39
47511,39
32814,39
87853,39
1715,39
15706,39
14026,39
58898,39
47961,39
74050,39
92909,39
39394,39
74416,39
38693,39
71712,39
31448,39
205505,39
113508,39
16963,39
21323,39
71778,39
64204,39
20396,39
45131,39
28825,39
47897,39
50055,39
33733,39
26645,39
29737,39
32646,39
19507,39
48720,39
68185,39
5966,39
43982,39
41510,39
70074,39
84740,39
18269,39
37400,39
50591,39
61377,39
228917,39
8294,39
64389,39
23172,39
57373,39
25183,39
75162,39
39399,39
45999,39
79585,39
97814,39
43614,39
16042,39
1795,39
117286,39
63248,39
8494,39
99947,39
78234,39
72405,39
16170,39
4001,39
76959,39
49415,39
87437,39
53796,39
47059,39
35090,39
69282,39
253193,39
74812,39
47785,39
93604,39
41780,39
48107,39
28576,39
37031,39
75240,39
51681,39
8020,39
62748,39
139824,39
155603,39
71750,39
94166,39
60423,39
39695,39
31424,39
28826,39
9555,39
50171,39
178417,39
27362,39
54186,39
21146,39
26095,39
62689,39
74889,39
62613,39
44838,39
7590,39
34441,39
50783,39
63229,39
50732,39
88116,39
89790,39
68348,39
79104,39
108764,39
16865,39
69821,39
11601,39
70801,39
34504,39
10013,39
55603,39
49094,39
53435,39
66467,39
66804,39
64320,39
35175,39
55918,39
15340,39
51350,39
22237,39
48270,39
39972,39
30141,39
58188,39
36242,39
45783,39
75385,39
42643,39
45283,39
88196,39
69837,39
25726,39
67906,39
29599,39
60805,39
83277,39
71701,39
58079,39
50270,39
136464,39
25243,39
52133,39
37255,39
57889,39
73640,39
26498,39
54029,39
114107,39
72402,39
32844,39
80932,39
39342,39
45855,39
50483,39
48649,39
8125,39
50636,39
37843,39
31390,39
67192,39
55848,39
26350,39
41300,39
79631,39
74276,39
51179,39
49209,39
54949,39
75774,39
75129,39
78910,39
22670,39
41666,39
25305,39
28304,39
27295,39
70553,39
90507,39
57355,39
31423,39
64739,39
54712,39
40041,39
23732,39
66960,39
64962,39
102458,39
51748,39
48172,38
63250,38
24573,38
16194,38
58531,38
72547,38
93301,38
74916,38
93810,38
35426,38
93384,38
72845,38
69686,38
67458,38
45091,38
21968,38
62126,38
84701,38
98625,38
70399,38
72242,38
69843,38
63405,38
75967,38
14292,38
77506,38
44294,38
393243,38
15705,38
82129,38
53512,38
19589,38
75630,38
31191,38
72859,38
41697,38
43383,38
60447,38
76366,38
192718,38
42714,38
15754,38
34813,38
55674,38
33536,38
31177,38
69011,38
27865,38
39654,38
54750,38
56922,38
26397,38
239689,38
12386,38
55022,38
79644,38
88304,38
62010,38
40029,38
51021,38
59512,38
4008,38
60700,38
434107,38
45001,38
34895,38
61856,38
63747,38
43076,38
297988,38
66026,38
81420,38
46066,38
31564,38
48376,38
72509,38
72656,38
76507,38
29138,38
28665,38
13024,38
43259,38
31490,38
100905,38
159366,38
188531,38
55305,38
82602,38
67731,38
25239,38
43466,38
51938,38
18926,38
24743,38
81686,38
91409,38
133617,38
63627,38
57279,38
6841,38
63618,38
79051,38
27681,38
57378,38
4185,38
74197,38
73957,38
69246,38
44599,38
45055,38
23606,38
47516,38
67111,38
43962,38
76071,38
24796,38
51590,38
86755,38
38332,38
72577,38
69907,38
15377,38
21789,38
38463,38
43277,38
33715,38
74113,38
5960,38
32375,38
32072,38
81399,38
54321,38
80339,38
33007,38
61391,38
38979,38
37725,38
20531,38
42272,38
71458,38
69965,38
141906,38
79131,38
14592,38
58155,38
83091,38
88840,38
41065,38
99404,38
38630,38
50578,38
59790,38
63083,38
27028,38
165309,38
71962,38
18668,38
29689,38
39559,38
66325,38
70357,38
89582,38
73536,38
8118,38
115630,38
83615,38
20311,38
31444,38
49919,38
47038,38
39741,38
68822,38
45493,38
21874,38
37555,38
8799,38
35148,38
99352,38
95042,38
15747,38
179235,38
56351,38
222862,38
45466,38
36180,38
57153,38
21932,38
13966,38
41998,38
47288,38
16068,38
40373,38
74631,38
106009,38
37237,38
93376,38
39480,38
25580,38
23071,38
39525,38
70875,38
17587,38
35396,38
30475,38
57292,38
78983,38
45067,38
36890,38
33411,38
46240,38
52085,38
32402,38
59165,38
56521,38
28648,38
73891,38
66064,38
16683,38
35634,38
119490,38
140809,38
34305,38
73342,38
71356,38
65631,38
4244,38
87888,38
137229,38
82440,38
24782,38
73710,38
32829,38
25969,38
85570,38
51127,38
10234,38
28132,38
28189,38
88376,38
52311,38
38741,38
57174,38
55332,38
84418,38
46809,38
44431,38
60569,38
36331,38
55206,38
53105,38
12851,38
89372,38
73680,38
79549,38
48909,38
44397,38
22600,38
51307,38
50842,38
40542,38
65364,38
74819,38
47667,38
31494,38
78537,38
54795,38
72805,38
27045,38
123550,38
19213,38
47442,38
24466,38
24939,38
59239,38
72006,38
72742,38
7974,38
77089,38
67524,38
49757,38
9646,38
183638,38
46393,38
39064,38
52544,38
104086,38
35498,38
84469,38
78459,38
19650,38
67142,38
15088,38
76174,38
29258,38
23596,38
9509,38
66127,38
55554,38
48357,38
411105,38
76165,38
36910,38
23985,38
26399,38
43868,37
103771,37
87419,37
18562,37
47392,37
51444,37
42655,37
41354,37
71468,37
14945,37
47937,37
34955,37
108184,37
135825,37
42033,37
39886,37
290470,37
80612,37
59340,37
79821,37
23751,37
62187,37
73556,37
6745,37
56993,37
57459,37
66547,37
39241,37
65906,37
56656,37
30473,37
42029,37
82857,37
23362,37
86496,37
26959,37
25253,37
29451,37
46547,37
35372,37
56980,37
39414,37
18832,37
90416,37
79149,37
25981,37
55670,37
22640,37
43677,37
18548,37
75247,37
67265,37
35038,37
39391,37
61968,37
89870,37
75234,37
83982,37
11349,37
49732,37
72823,37
68690,37
64072,37
49662,37
75347,37
49640,37
12714,37
52879,37
21825,37
52806,37
22110,37
76403,37
58496,37
77361,37
43467,37
52894,37
13974,37
11015,37
51497,37
28004,37
44625,37
17371,37
58918,37
42843,37
83185,37
23664,37
77235,37
80965,37
114495,37
87418,37
63838,37
76886,37
41853,37
77207,37
79095,37
63843,37
58573,37
38771,37
87725,37
39268,37
59514,37
5885,37
169641,37
16600,37
29586,37
40263,37
76710,37
76795,37
6282,37
68405,37
60265,37
23431,37
72101,37
31226,37
73028,37
53144,37
44075,37
15872,37
81509,37
56050,37
62388,37
27308,37
105793,37
49929,37
40143,37
14098,37
107227,37
40917,37
64021,37
71813,37
58530,37
39146,37
53158,37
40839,37
41384,37
47037,37
52588,37
61336,37
35617,37
19142,37
68017,37
82510,37
92459,37
59559,37
99586,37
67154,37
225807,37
68791,37
55849,37
13901,37
47729,37
39578,37
34726,37
56652,37
57108,37
29903,37
39326,37
40085,37
24561,37
12340,37
50664,37
15066,37
39917,37
37493,37
33986,37
56848,37
54658,37
38894,37
51254,37
48160,37
74894,37
38108,37
58996,37
59372,37
92307,37
24345,37
13224,37
70604,37
63111,37
67377,37
35352,37
23454,37
30722,37
24690,37
84531,37
50050,37
39759,37
74329,37
77170,37
40292,37
35736,37
57634,37
71634,37
32561,37
30903,37
44051,37
15533,37
29204,37
59164,37
36881,37
31999,37
79374,37
75043,37
62961,37
34271,37
41641,37
75419,37
72687,37
41166,37
67818,37
30294,37
72941,37
53428,37
39352,37
72303,37
142761,37
56547,37
104461,37
53890,37
48370,37
46778,37
67723,37
60256,37
42460,37
76647,37
21690,37
14590,37
26668,37
55173,37
48513,37
31552,37
49511,37
65254,37
74534,37
16201,37
71606,37
31228,37
78674,37
46326,37
41487,37
34778,37
68541,37
42144,37
12381,37
13128,37
31075,37
31887,37
71128,37
54232,37
36978,37
33063,37
89994,37
52971,37
54498,37
78856,37
17431,37
47076,37
59671,37
53730,37
10401,37
9312,37
47860,37
103098,37
115632,37
78571,37
39370,37
31262,37
5555,37
27783,37
47985,37
87120,37
70941,37
77184,37
38857,37
75625,37
69293,37
6972,37
43215,37
34755,37
39806,37
8029,37
30093,37
53343,37
64887,37
37650,37
76262,37
29488,37
70387,37
62241,37
64879,37
80000,37
49071,37
25960,37
54201,37
50559,37
185509,37
35516,37
69527,37
69278,37
47813,36
249044,36
60247,36
10880,36
30921,36
