,count
124975,28
26752,28
191629,28
59867,28
74959,28
109846,28
511202,28
33485,28
25516,28
138230,28
53875,28
34504,28
662433,28
37038,28
28569,28
94510,28
116224,28
29882,28
61965,28
11365,28
37562,28
372586,28
25568,28
96429,28
66924,28
438036,28
98292,28
254094,28
169333,28
64460,28
70113,28
50060,28
120653,28
225217,28
23258,28
45985,28
106435,28
137422,28
62127,28
44743,28
42076,28
41219,28
56808,28
67313,28
45621,28
50959,28
50097,28
174190,28
60573,28
169679,28
228065,28
47792,28
95726,28
382082,28
8557,28
31417,28
150179,28
610919,28
35157,28
30582,28
184285,28
134072,28
60838,28
50982,28
75249,28
72708,28
63321,28
53264,28
142594,28
184611,28
88320,28
40557,28
48313,28
44745,28
82322,28
45685,28
42641,28
232974,28
74376,28
65227,28
132019,28
40076,28
55926,28
77814,28
69939,28
75222,28
50403,28
144087,28
50200,28
27782,28
43179,28
75203,28
83749,28
55395,28
78747,28
83131,28
108542,28
82267,28
638833,28
40392,28
734908,28
265480,28
39563,28
134963,28
980241,28
41377,28
127946,28
30022,28
61543,28
78577,28
200809,28
56106,28
127040,28
59658,28
33709,28
81464,28
64790,28
85304,28
182411,28
74085,28
624762,28
120746,28
31342,28
38831,28
49128,28
47872,28
45376,28
66587,28
83314,28
793134,28
85045,28
79512,28
158171,28
69469,28
64612,28
68217,28
44914,28
84698,28
28089,28
71456,28
90277,28
86301,28
49090,28
45509,28
730156,28
1008765,28
115416,28
179975,28
66494,28
31316,28
291973,28
41470,28
53084,28
144609,28
139432,28
104202,28
50055,28
684211,28
85514,28
25893,28
74673,28
172597,28
112019,28
38416,28
68606,28
50286,28
40857,28
175731,28
102075,28
126020,28
103426,28
112076,28
81290,28
63211,28
45259,28
83313,28
73564,28
46161,28
44827,28
947924,28
89418,28
31821,28
36710,28
44222,28
160456,28
162257,28
65090,28
121061,28
851335,28
62074,28
45827,28
226818,28
78865,28
58994,28
76549,28
47649,28
428030,28
71977,28
68951,28
29853,28
54447,28
73773,28
43088,28
57524,28
244358,28
108781,28
130903,28
32333,28
58248,28
104477,28
32810,28
42290,28
18984,28
104862,28
18703,28
53584,28
369134,28
78568,28
23655,28
104865,28
52742,28
27094,28
660274,28
37859,28
179886,28
68288,28
96651,28
129811,28
45393,28
51624,28
62524,28
110910,28
116559,28
116538,28
71576,28
87124,28
30937,28
154461,28
99058,28
78613,28
109911,28
91969,28
103739,28
102516,28
92302,28
75493,28
179284,28
37130,28
26946,28
79051,28
82739,28
78824,28
234263,28
712113,28
464719,28
187994,28
146392,28
93956,28
350658,28
761012,28
38494,28
914326,28
49728,28
84418,28
53654,28
84702,28
24793,28
51400,28
84313,28
50800,28
93239,28
975711,28
107439,28
87419,28
124695,28
97545,28
56160,28
158503,28
143159,28
25208,28
104907,28
172044,28
42973,28
35216,28
27355,28
45425,28
86196,28
47268,28
49094,28
43093,28
91257,28
814927,28
42374,28
74013,27
56374,27
169338,27
89115,27
59647,27
73504,27
54833,27
86448,27
189595,27
61688,27
78350,27
56072,27
121371,27
79652,27
62532,27
22970,27
72975,27
134959,27
974321,27
49391,27
92964,27
133063,27
69119,27
70530,27
21924,27
64875,27
54225,27
40314,27
46538,27
90580,27
38943,27
75713,27
100361,27
113427,27
51222,27
747109,27
54249,27
921609,27
780985,27
59671,27
44105,27
63751,27
57384,27
90466,27
61002,27
122120,27
40412,27
60277,27
78876,27
98165,27
281380,27
102961,27
59258,27
119497,27
75399,27
60499,27
69873,27
81069,27
58964,27
89111,27
215860,27
53552,27
37865,27
149998,27
46349,27
24273,27
71495,27
52025,27
17888,27
202496,27
47038,27
61654,27
69666,27
84299,27
68802,27
129411,27
34486,27
690290,27
84248,27
222504,27
76647,27
417515,27
216567,27
97396,27
46528,27
89506,27
79093,27
103008,27
51175,27
79323,27
52536,27
93465,27
190600,27
79285,27
102280,27
36222,27
36643,27
66534,27
55413,27
126831,27
40699,27
65463,27
68836,27
106747,27
56953,27
60592,27
75306,27
38167,27
64998,27
317702,27
44303,27
74499,27
60319,27
125282,27
61634,27
106571,27
87219,27
161925,27
12712,27
46238,27
81903,27
74719,27
77454,27
125857,27
51045,27
66046,27
82180,27
102473,27
99417,27
72992,27
30892,27
27123,27
56115,27
79663,27
87977,27
845373,27
40615,27
84342,27
96593,27
64659,27
118519,27
65835,27
88780,27
34779,27
36096,27
61540,27
61612,27
68103,27
61190,27
17990,27
788328,27
66396,27
49416,27
103541,27
52440,27
76009,27
274149,27
13225,27
30282,27
54679,27
31813,27
44818,27
112133,27
78791,27
31270,27
60455,27
13307,27
43610,27
83082,27
67875,27
219343,27
179579,27
98102,27
37586,27
195655,27
49270,27
163412,27
47693,27
75217,27
629404,27
74451,27
133154,27
62265,27
76725,27
23710,27
302565,27
49817,27
69869,27
81028,27
89748,27
75909,27
87698,27
194909,27
62408,27
54689,27
48699,27
78776,27
97926,27
74189,27
214496,27
72762,27
147645,27
118630,27
76304,27
42486,27
113830,27
77952,27
65720,27
53341,27
142381,27
219523,27
120405,27
257808,27
71403,27
57820,27
114553,27
131772,27
53170,27
265512,27
82499,27
59219,27
115587,27
94080,27
185188,27
554120,27
44125,27
84175,27
78530,27
42070,27
27794,27
192426,27
108049,27
91083,27
258149,27
39049,27
54750,27
880465,27
17525,27
62484,27
41554,27
57899,27
108113,27
123422,27
31361,27
97597,27
83481,27
37650,27
43348,27
180615,27
61028,27
716420,27
21908,27
55183,27
90795,27
55719,27
33142,27
20728,27
96390,27
83160,27
48268,27
49206,27
258958,27
128644,27
50111,27
102574,27
960099,27
54809,27
37499,27
44029,27
49996,27
99457,27
89039,27
39443,27
125086,27
325464,27
88911,27
62466,27
145969,27
25272,27
66145,27
412937,27
42008,27
682696,27
125443,27
36733,27
226541,27
62376,27
199667,27
73634,27
144965,27
239212,27
91748,27
128010,27
32511,27
76019,27
132498,27
88691,27
30074,27
59493,27
38585,27
48777,27
45235,27
289090,27
75129,27
285063,27
44979,27
59930,27
103881,27
116180,27
159880,27
177359,27
53290,27
111080,27
98082,27
71545,27
31501,27
36874,27
45946,27
420556,27
47540,27
114837,27
91972,27
157800,27
127096,27
41569,27
86856,27
159210,27
53605,27
90577,27
167160,27
74995,27
129533,27
114659,27
53533,27
629607,27
82958,27
51202,27
799688,27
39703,27
52479,27
231505,27
65049,27
36863,27
42128,27
70783,27
199435,27
964968,27
50644,27
83765,27
39128,27
31412,27
88541,27
110873,27
39260,27
17896,27
42586,27
97675,27
89009,27
131855,27
45890,27
41272,27
34747,27
154178,27
81584,27
51347,27
40786,27
669319,27
25722,27
662688,27
791190,27
101534,27
149510,27
25128,27
77251,27
45362,27
241354,27
37236,27
61938,27
44003,27
59921,27
104126,27
150701,27
15560,27
66843,27
817227,27
86172,27
90985,27
209889,27
187394,27
164459,27
108381,27
41827,27
39085,27
69918,27
115848,27
46111,27
38212,27
28747,27
59435,27
83831,27
559195,27
99750,27
22878,27
103666,27
108993,27
63283,27
23063,27
32208,27
65595,27
82307,27
27052,27
53971,27
76856,27
553373,27
195908,27
62941,27
121671,27
113317,27
52939,27
148146,27
40280,27
62288,27
20104,27
144958,27
86045,27
102460,27
122817,27
94471,27
79526,27
63596,27
57494,27
98184,27
116564,27
11720,27
72805,27
145144,27
203247,27
40839,27
120391,27
154215,27
588352,27
83815,27
47954,27
75406,27
257658,27
55169,27
97248,27
137953,27
91926,27
44170,27
36938,27
96371,27
120863,27
40603,27
384982,27
78111,27
87384,27
89647,27
81605,27
70542,27
31878,27
81593,27
42126,27
635596,27
111066,27
64451,27
51258,27
696475,27
52868,27
976232,27
199699,27
53626,27
65964,27
95567,27
44715,27
56822,27
29042,27
57520,27
65832,27
54806,27
89994,27
17555,27
881373,27
56882,27
64662,27
49677,27
86709,27
72776,27
71760,27
95258,27
77484,27
13582,27
115787,27
227853,27
43787,27
369429,27
628194,27
44473,27
61300,27
67817,27
58138,27
73041,27
36089,27
35417,27
13290,27
99047,27
311036,27
44595,27
328040,27
77950,27
26870,27
76452,27
49032,27
67723,27
40323,27
144113,27
31254,27
58349,27
60397,27
63403,26
145999,26
253212,26
63698,26
78258,26
84578,26
105576,26
51917,26
106274,26
42635,26
125293,26
37617,26
875935,26
255880,26
72841,26
146514,26
30588,26
74501,26
59794,26
918881,26
67073,26
103196,26
55615,26
75461,26
75416,26
96897,26
234066,26
72742,26
5195,26
18929,26
64001,26
90912,26
48554,26
62275,26
250988,26
85701,26
45525,26
240623,26
533440,26
214314,26
133071,26
97211,26
163262,26
41170,26
402941,26
94339,26
35133,26
53036,26
49726,26
54162,26
61086,26
95944,26
273099,26
39034,26
23359,26
70824,26
17006,26
48165,26
317414,26
83553,26
372222,26
63378,26
96916,26
42757,26
72197,26
66421,26
50207,26
38844,26
77619,26
63318,26
96501,26
71997,26
37212,26
74538,26
129682,26
365256,26
83627,26
65012,26
28601,26
262818,26
72320,26
35085,26
712832,26
122871,26
52537,26
43949,26
6097,26
66994,26
106343,26
516804,26
995464,26
719526,26
42493,26
59406,26
153147,26
30098,26
81964,26
648073,26
36861,26
124816,26
92077,26
229889,26
167752,26
156108,26
26195,26
93361,26
87888,26
89724,26
78571,26
131097,26
94726,26
134710,26
41879,26
95690,26
41680,26
872262,26
62388,26
19686,26
109347,26
205653,26
74534,26
66786,26
25482,26
351998,26
111680,26
33409,26
39682,26
52170,26
133768,26
115458,26
52986,26
120729,26
39399,26
67185,26
69506,26
55593,26
36796,26
67463,26
38628,26
16097,26
399530,26
44793,26
79898,26
48285,26
148869,26
134607,26
997175,26
40030,26
78953,26
50171,26
284326,26
75473,26
126890,26
42830,26
155631,26
98383,26
77341,26
59179,26
45787,26
42446,26
98454,26
33835,26
76109,26
67266,26
196419,26
71201,26
391788,26
60606,26
251075,26
49870,26
100132,26
73400,26
74311,26
69278,26
182899,26
89212,26
47547,26
21649,26
222477,26
54222,26
70583,26
52329,26
75973,26
34408,26
22770,26
54568,26
84467,26
78537,26
33602,26
205996,26
371993,26
47306,26
84562,26
43287,26
175455,26
62702,26
44154,26
96745,26
88266,26
81859,26
58417,26
41932,26
25370,26
13992,26
48545,26
85689,26
74257,26
74564,26
48918,26
91943,26
46608,26
172023,26
93016,26
110566,26
87838,26
69276,26
105572,26
86012,26
10322,26
30305,26
796288,26
53462,26
25394,26
70125,26
131251,26
106396,26
42693,26
172696,26
160579,26
260932,26
124504,26
78635,26
60302,26
63509,26
103559,26
89974,26
169503,26
87289,26
105814,26
782842,26
153811,26
32550,26
39632,26
143549,26
28035,26
143438,26
107718,26
900881,26
73357,26
32072,26
98515,26
42482,26
180778,26
68942,26
136686,26
182921,26
96346,26
52477,26
715667,26
35151,26
75769,26
848979,26
98775,26
115199,26
149494,26
79006,26
85885,26
130959,26
25215,26
51854,26
40535,26
61455,26
68980,26
64811,26
73908,26
82920,26
117164,26
92612,26
48472,26
23517,26
98986,26
197220,26
62778,26
75065,26
47516,26
90178,26
34716,26
63337,26
17615,26
185482,26
75866,26
174962,26
24214,26
50354,26
74104,26
53664,26
41333,26
93565,26
68929,26
35314,26
60070,26
209159,26
81399,26
112250,26
43639,26
37691,26
27600,26
209717,26
63909,26
37574,26
74057,26
128522,26
313031,26
33708,26
64909,26
223222,26
64528,26
62083,26
200296,26
573098,26
35118,26
78855,26
39701,26
76559,26
111940,26
101866,26
148269,26
58079,26
60135,26
37692,26
79972,26
47050,26
60451,26
68211,26
42910,26
145683,26
281739,26
71455,26
77882,26
59536,26
812346,26
100358,26
38438,26
60883,26
7675,26
32281,26
663770,26
81960,26
36719,26
66682,26
95585,26
35031,26
89014,26
55870,26
162171,26
143847,26
41993,26
63153,26
101896,26
106078,26
53631,26
32966,26
55463,26
84772,26
11678,26
87643,26
142867,26
44027,26
62803,26
1005521,26
40849,26
108616,26
42702,26
111837,26
7014,26
68764,26
94962,26
96529,26
107040,26
112846,26
121488,26
117323,26
69293,26
531003,26
143765,26
94004,26
54105,26
85498,26
26487,26
669520,26
195522,26
51016,26
684638,26
15515,26
55847,26
67826,26
37647,26
489561,26
18517,26
103572,26
65758,26
14945,26
96980,26
29159,26
108424,26
93094,26
49092,26
120849,26
78950,26
94169,26
691878,26
165759,26
150667,26
85374,26
141174,26
48202,26
50218,26
87976,26
17961,26
169736,26
43034,26
70589,26
143747,26
168137,26
93753,26
153783,26
53418,26
69996,26
116886,26
39105,26
115707,26
63749,26
50327,26
295969,26
55069,26
41931,26
920146,26
65025,26
144026,26
44286,26
59637,26
105237,26
39474,26
284904,26
92943,26
89690,26
215971,26
31842,26
54164,26
202054,26
106120,26
665810,26
19880,26
46366,26
97829,26
50187,26
92335,26
102312,26
296301,26
45907,26
117303,26
46188,26
83807,26
32172,26
111159,26
49732,26
348615,26
87217,26
284083,26
43825,26
24505,26
121325,26
66739,26
38520,26
448825,26
17587,26
772621,26
74323,26
870549,26
70295,26
14680,26
237440,26
101898,26
50590,26
25832,26
74100,26
67251,26
40965,26
953756,26
127562,26
668967,26
58969,26
43536,26
612235,26
52762,26
53153,26
105716,26
72013,26
78643,26
12690,26
137284,26
873736,26
51633,26
898387,26
843074,26
60801,26
106423,26
56383,26
164534,26
75254,26
77371,26
40214,26
22870,26
145260,26
23413,26
71695,26
24323,26
46438,26
58315,26
53500,26
140891,26
22492,26
310649,26
80618,25
79903,25
184420,25
70393,25
78769,25
81586,25
46885,25
140804,25
51669,25
185772,25
70993,25
74814,25
73599,25
42990,25
52490,25
1031021,25
18526,25
126961,25
46518,25
320720,25
158653,25
18565,25
47166,25
78935,25
120779,25
90102,25
32752,25
93416,25
173601,25
447610,25
113612,25
44495,25
80890,25
79574,25
210707,25
183320,25
400127,25
74833,25
53475,25
73266,25
874172,25
56076,25
36411,25
64314,25
60144,25
62157,25
76786,25
80720,25
124315,25
429840,25
33791,25
320534,25
190221,25
48392,25
144126,25
134868,25
70200,25
71023,25
75821,25
960122,25
34083,25
69247,25
58472,25
763666,25
65073,25
39507,25
513333,25
68019,25
221564,25
262088,25
22274,25
344606,25
60612,25
62961,25
141033,25
60322,25
128441,25
49771,25
85162,25
32252,25
56482,25
36813,25
73528,25
39804,25
72996,25
66579,25
62886,25
53612,25
112104,25
42626,25
833373,25
683112,25
54951,25
41150,25
76271,25
80340,25
8212,25
186012,25
73168,25
53186,25
730894,25
61589,25
49415,25
895474,25
56127,25
548206,25
94461,25
94245,25
110656,25
57070,25
108947,25
141903,25
78211,25
232247,25
79338,25
185676,25
58824,25
85468,25
147446,25
45923,25
73519,25
109505,25
126393,25
62076,25
104997,25
82853,25
188834,25
31116,25
324797,25
190414,25
116596,25
119151,25
153731,25
58295,25
35473,25
196758,25
62584,25
83898,25
282244,25
31105,25
77832,25
104569,25
91452,25
1034128,25
201878,25
84883,25
62211,25
188683,25
87196,25
36277,25
59129,25
40591,25
136952,25
55670,25
102796,25
157926,25
203875,25
54114,25
85370,25
139790,25
106257,25
28116,25
35315,25
67233,25
135008,25
139878,25
85820,25
31002,25
45627,25
236708,25
52196,25
509908,25
109563,25
65514,25
327014,25
78005,25
60086,25
115342,25
29406,25
37066,25
87701,25
77393,25
76363,25
133058,25
43931,25
63995,25
142993,25
40477,25
78597,25
78270,25
80774,25
34881,25
655455,25
97528,25
111285,25
162410,25
92220,25
154810,25
72999,25
166197,25
95720,25
85963,25
970465,25
95637,25
95912,25
71468,25
85850,25
199442,25
61570,25
106344,25
49259,25
93695,25
36242,25
97442,25
189634,25
79838,25
112262,25
178015,25
43400,25
56869,25
58656,25
60993,25
28908,25
171501,25
84481,25
101634,25
146957,25
125630,25
46691,25
385270,25
32571,25
559760,25
34949,25
59776,25
179991,25
52643,25
365247,25
80959,25
406801,25
74374,25
135493,25
1046187,25
99174,25
57940,25
38558,25
915372,25
45036,25
752867,25
106062,25
502426,25
174839,25
130127,25
57841,25
26030,25
75353,25
28607,25
47652,25
109109,25
292824,25
53913,25
65737,25
126354,25
38948,25
64682,25
42279,25
85361,25
69740,25
34161,25
56750,25
91473,25
83403,25
74144,25
198936,25
51331,25
74145,25
32885,25
48360,25
56775,25
56098,25
32393,25
18441,25
101342,25
92851,25
122709,25
103424,25
91100,25
138121,25
111673,25
34550,25
99005,25
71367,25
55115,25
178668,25
90891,25
27249,25
88507,25
63777,25
28977,25
118326,25
55818,25
207715,25
124069,25
71187,25
18550,25
114266,25
22310,25
67377,25
61203,25
79170,25
299715,25
77656,25
18444,25
31722,25
51874,25
79117,25
159214,25
340182,25
77785,25
65916,25
73265,25
77433,25
34657,25
48912,25
15801,25
65513,25
40903,25
96899,25
43790,25
77850,25
77900,25
139105,25
1061651,25
66410,25
115794,25
82255,25
166879,25
850217,25
34345,25
188487,25
77054,25
195216,25
22595,25
168148,25
98922,25
50381,25
33167,25
89611,25
79022,25
79591,25
101301,25
46793,25
250500,25
80138,25
117364,25
28243,25
84070,25
103232,25
63492,25
182405,25
101588,25
38821,25
137233,25
136630,25
139625,25
74388,25
62132,25
472421,25
64315,25
80098,25
38194,25
95102,25
65130,25
48669,25
482530,25
77387,25
80181,25
75945,25
28738,25
47251,25
39192,25
459982,25
160215,25
73162,25
478054,25
187855,25
67619,25
61624,25
70339,25
51502,25
52510,25
211574,25
56552,25
60741,25
1043122,25
177140,25
57085,25
50626,25
37031,25
92190,25
105024,25
187688,25
35147,25
42084,25
46421,25
885108,25
188977,25
138621,25
51965,25
17719,25
30401,25
46142,25
76992,25
75199,25
104642,25
70449,25
71580,25
53495,25
133850,25
46344,25
72316,25
61856,25
39802,25
108581,25
15006,25
57607,25
46865,25
20670,25
75604,25
44320,25
121269,25
75003,25
29984,25
112989,25
228112,25
53676,25
182833,25
84119,25
19012,25
37108,25
187535,25
174386,25
32531,25
66779,25
323052,25
118225,25
44196,25
83377,25
51722,25
112936,25
50593,25
171619,25
78856,25
46637,25
55431,25
43744,25
818550,25
65515,25
91267,25
39816,25
72545,25
107244,25
74072,25
46376,25
62728,25
168946,25
48797,25
74808,25
48156,25
50975,25
51181,25
73165,25
83289,25
76006,25
61517,25
161185,25
105901,25
52912,25
70445,25
35258,25
73226,25
601492,25
25913,25
19743,25
38557,25
147510,25
48830,25
37719,25
21300,25
40084,25
25575,25
180883,25
102948,25
83902,25
49458,25
57739,25
34759,25
50153,25
34669,25
144632,25
86202,25
83907,25
63527,25
699756,25
54730,25
51601,25
49022,25
42034,25
715584,25
71084,25
69202,25
89387,25
65337,25
47808,25
133803,25
9312,25
141132,25
831045,25
155829,25
74053,25
562643,25
46478,25
185445,25
137420,25
38377,25
182867,25
68277,25
42723,25
8314,25
38132,24
262810,24
26848,24
140313,24
762554,24
94429,24
67555,24
77797,24
47775,24
1040127,24
332078,24
198448,24
55484,24
77369,24
107412,24
164561,24
48665,24
10956,24
14621,24
78029,24
71668,24
221172,24
184147,24
84527,24
75862,24
91196,24
58845,24
89142,24
68793,24
127701,24
236802,24
108702,24
96070,24
131530,24
24251,24
99701,24
102113,24
894574,24
73315,24
771191,24
152579,24
67929,24
150027,24
65538,24
88661,24
50229,24
69330,24
117127,24
46734,24
45464,24
52895,24
60459,24
72178,24
59653,24
50080,24
808922,24
48814,24
64125,24
82437,24
73666,24
67662,24
33742,24
104041,24
72330,24
87224,24
88672,24
89830,24
78274,24
146385,24
56542,24
37330,24
76927,24
406032,24
75770,24
54137,24
66879,24
9934,24
30212,24
608364,24
92614,24
323249,24
140203,24
77510,24
64392,24
669687,24
259373,24
52903,24
36730,24
82711,24
38263,24
45726,24
38655,24
81051,24
71770,24
54457,24
104513,24
26371,24
661234,24
70088,24
49818,24
27258,24
38871,24
65117,24
85349,24
174496,24
17278,24
184998,24
19698,24
60982,24
92000,24
135052,24
54626,24
78264,24
32818,24
70350,24
466837,24
67804,24
107254,24
27293,24
83722,24
517094,24
82416,24
272309,24
80300,24
127409,24
911280,24
180717,24
446891,24
43012,24
812476,24
13815,24
54940,24
153939,24
124699,24
98733,24
47250,24
101519,24
323691,24
37303,24
97332,24
185280,24
183335,24
67507,24
33565,24
167759,24
24121,24
74316,24
99708,24
71319,24
163749,24
484688,24
1032274,24
39906,24
65510,24
58798,24
259267,24
1002328,24
48984,24
51289,24
191389,24
188085,24
99071,24
1018681,24
776577,24
230010,24
49604,24
58209,24
55907,24
59569,24
68563,24
39354,24
1057418,24
603307,24
21296,24
158472,24
56443,24
417965,24
80217,24
52224,24
214697,24
46015,24
69183,24
79146,24
96657,24
96234,24
39278,24
89372,24
69236,24
31763,24
70948,24
38679,24
123704,24
62855,24
151573,24
158734,24
48760,24
96930,24
17890,24
211553,24
274528,24
55178,24
37349,24
54764,24
61553,24
217703,24
52410,24
89608,24
77545,24
143172,24
302394,24
62019,24
167706,24
74762,24
45168,24
394828,24
56570,24
77589,24
32015,24
125645,24
145409,24
89643,24
63130,24
398662,24
44905,24
45147,24
78901,24
154912,24
97131,24
55638,24
1005628,24
33173,24
52060,24
62240,24
219135,24
48255,24
73864,24
262809,24
49085,24
19772,24
919267,24
249819,24
47312,24
85268,24
122439,24
47800,24
42031,24
115902,24
55241,24
59191,24
100800,24
139994,24
20249,24
138358,24
98811,24
70238,24
43592,24
74155,24
152809,24
49157,24
77783,24
81131,24
481280,24
85954,24
76024,24
696930,24
76580,24
54083,24
114476,24
99913,24
83195,24
79331,24
44239,24
97067,24
30329,24
64088,24
82756,24
49356,24
91896,24
35832,24
681920,24
93508,24
39807,24
40326,24
33100,24
126227,24
799445,24
145839,24
96368,24
70458,24
113941,24
165125,24
101249,24
71124,24
57299,24
83081,24
80667,24
181029,24
31081,24
101095,24
23816,24
60493,24
61171,24
215960,24
95997,24
65537,24
90676,24
47529,24
40980,24
581571,24
69773,24
22051,24
36731,24
72837,24
37316,24
157937,24
78469,24
61976,24
29639,24
68652,24
75984,24
31068,24
116608,24
119492,24
139815,24
39734,24
107383,24
1744,24
76886,24
62135,24
129369,24
60099,24
275803,24
413615,24
48656,24
877060,24
885210,24
88436,24
50467,24
74969,24
78727,24
208920,24
43786,24
103724,24
106676,24
699116,24
62215,24
40671,24
9177,24
80087,24
100354,24
142335,24
219478,24
344442,24
197771,24
152690,24
62987,24
151940,24
76984,24
86093,24
548689,24
622040,24
168269,24
31566,24
209106,24
224050,24
151344,24
86313,24
284176,24
38153,24
47630,24
29046,24
46232,24
463112,24
79441,24
39490,24
107377,24
97123,24
57624,24
262368,24
65287,24
26664,24
54667,24
44268,24
72258,24
206975,24
216364,24
52970,24
73508,24
79130,24
192573,24
104757,24
40622,24
48154,24
73287,24
50661,24
51435,24
60793,24
88926,24
71154,24
171017,24
64963,24
15999,24
24526,24
55767,24
67069,24
780189,24
155497,24
135658,24
63540,24
394914,24
29794,24
53541,24
52290,24
66339,24
53799,24
108432,24
111693,24
194686,24
143440,24
155952,24
78160,24
113077,24
36316,24
51575,24
68137,24
90882,24
117813,24
71256,24
92533,24
35736,24
70443,24
153095,24
131686,24
49198,24
37381,24
51853,24
134439,24
74724,24
31833,24
78973,24
188874,24
14912,24
91188,24
20045,24
57675,24
57071,24
93470,24
80598,24
574631,24
66442,24
49362,24
49399,24
59600,24
50688,24
78897,24
75679,24
54321,24
51059,24
98111,24
41287,24
451666,24
52533,24
241711,24
734004,24
89233,24
85856,24
89712,24
81023,24
660045,24
89688,24
30815,24
20046,24
38156,24
129094,24
17684,24
395537,24
57351,24
49101,24
169853,24
77261,24
163971,24
196833,24
61015,24
60203,24
36505,24
547677,24
59004,24
612581,24
65985,24
401783,24
64960,24
63883,23
92056,23
59980,23
114239,23
115579,23
46941,23
67937,23
17003,23
56814,23
38656,23
77238,23
65363,23
132456,23
48901,23
491968,23
66425,23
150285,23
54136,23
49846,23
41139,23
34373,23
80305,23
74340,23
16245,23
91966,23
84250,23
331377,23
490765,23
60583,23
75005,23
76154,23
40481,23
52072,23
52302,23
132127,23
64288,23
92160,23
95419,23
25033,23
73798,23
95862,23
31623,23
92625,23
40327,23
84095,23
88177,23
41419,23
147315,23
39245,23
40757,23
41683,23
87382,23
50118,23
73499,23
919966,23
98220,23
260497,23
18119,23
176834,23
47559,23
62004,23
99778,23
111053,23
74391,23
119865,23
102028,23
125669,23
142965,23
49973,23
229619,23
122906,23
43458,23
84080,23
70391,23
56068,23
26535,23
573979,23
158231,23
51373,23
86243,23
83788,23
87112,23
299935,23
57866,23
50174,23
146753,23
193965,23
86766,23
16486,23
80045,23
101583,23
168198,23
678000,23
29301,23
54086,23
61777,23
55497,23
586259,23
84722,23
252331,23
76260,23
110883,23
136720,23
107938,23
53973,23
56289,23
63882,23
70420,23
25424,23
218033,23
31650,23
123087,23
175859,23
70169,23
78154,23
65622,23
601485,23
42185,23
34115,23
51943,23
17456,23
32528,23
10876,23
192114,23
187723,23
73021,23
40393,23
251834,23
71902,23
136432,23
111361,23
77519,23
43423,23
64961,23
96716,23
86598,23
82480,23
74876,23
99625,23
244407,23
32562,23
46143,23
71141,23
45999,23
120829,23
88041,23
71062,23
89160,23
61059,23
273762,23
74531,23
101801,23
81580,23
48950,23
110653,23
75965,23
49526,23
90819,23
143605,23
501392,23
131792,23
129819,23
162781,23
228511,23
50201,23
33377,23
404967,23
74277,23
82151,23
171336,23
100197,23
57218,23
27772,23
70965,23
47132,23
72783,23
15313,23
294332,23
1054586,23
156856,23
94091,23
82974,23
236063,23
54599,23
96841,23
861750,23
49713,23
200177,23
88170,23
70294,23
108635,23
34720,23
194855,23
206753,23
84673,23
355220,23
323603,23
97187,23
68490,23
59664,23
59953,23
102380,23
33925,23
73114,23
25368,23
67116,23
64942,23
54735,23
27910,23
53119,23
20566,23
37252,23
42907,23
56917,23
105562,23
220522,23
77487,23
113814,23
26987,23
24220,23
88291,23
42582,23
187004,23
897214,23
29876,23
69113,23
71588,23
54148,23
72059,23
264430,23
180595,23
57045,23
90976,23
224564,23
79110,23
180503,23
80813,23
25932,23
81753,23
57037,23
41972,23
52993,23
35764,23
54588,23
145558,23
59194,23
86557,23
26337,23
86878,23
14082,23
110884,23
47577,23
51297,23
958953,23
30993,23
311965,23
290671,23
153462,23
58843,23
376932,23
120968,23
96967,23
170667,23
61500,23
23633,23
209779,23
65532,23
34611,23
55269,23
56340,23
45162,23
35743,23
870774,23
34138,23
42869,23
66258,23
58954,23
106866,23
51592,23
45316,23
117867,23
53031,23
295179,23
79835,23
123112,23
124108,23
35645,23
52030,23
43445,23
110913,23
93067,23
73205,23
45295,23
146240,23
293160,23
42710,23
26486,23
203254,23
28667,23
53370,23
85068,23
44616,23
191728,23
933988,23
44737,23
50434,23
160019,23
82374,23
59078,23
68410,23
241661,23
110147,23
52366,23
78156,23
65632,23
119227,23
156982,23
92914,23
505411,23
94285,23
90501,23
78572,23
282885,23
49857,23
679782,23
37731,23
64228,23
49282,23
108430,23
53542,23
162886,23
102698,23
58259,23
789785,23
99435,23
76074,23
71708,23
66569,23
145185,23
53240,23
970595,23
66920,23
68094,23
81716,23
86300,23
124990,23
151775,23
116873,23
130573,23
93060,23
883172,23
680692,23
54498,23
53154,23
105956,23
501388,23
38813,23
90348,23
113484,23
74142,23
61849,23
188241,23
70644,23
85726,23
368251,23
73552,23
44293,23
80388,23
77296,23
31697,23
43195,23
21562,23
91091,23
80324,23
22751,23
52452,23
179889,23
108915,23
40173,23
397776,23
56122,23
27128,23
83921,23
122778,23
41988,23
80692,23
41160,23
59881,23
252910,23
77612,23
87520,23
105657,23
122376,23
289165,23
72293,23
75930,23
89899,23
163418,23
34422,23
40386,23
32724,23
48186,23
75024,23
40015,23
55531,23
72438,23
116060,23
50301,23
88888,23
165578,23
155161,23
32821,23
81134,23
53283,23
86125,23
52037,23
186778,23
75567,23
41099,23
81694,23
84750,23
454384,23
39022,23
23787,23
57579,23
97117,23
101264,23
37989,23
42308,23
81675,23
168773,23
52574,23
37814,23
17132,23
1017218,23
77689,23
48301,23
90088,23
47752,23
96575,23
80096,23
33412,23
